file0me,position,IA_1,core_depth_mm,core_depth,(mm),sample,surface,validity,E-gain,E-offset,F-slope,F-offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Ba,La,Ce,Pr,Nd,Fe,a*2,Fe,a+b,FeX1,FeX2,FeX3,W,La,W,Lb1,W,Lb2,W,La,inel,W,Lb1,inel,W,Lb2,inel,Mo,inc,Mo,coh,Dt
C:\Data\coo_6\coo_6\XRF,data\L000376.spe,IA_2,624,62.4,815.08,5.07,1,0.017496,0.000423,0.009336,0.090851,195549,1.24,41,39,6,78,440,597,875,1106,1818,64,267,363,73178,566,574,339,729,873,2554,325,1032,0,0,109,82,28,327,203,253,392,1590,2127,1763,270,1402,856,765,53694,12130,0.437,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000377.spe,IA_2,626,62.6,817.08,5.07,1,0.017496,0.000423,0.009336,0.090851,191851,1.42,35,48,22,80,508,559,952,1246,2313,45,561,301,78206,605,611,473,820,826,2675,226,1145,0,7,227,65,122,294,293,330,364,1766,2281,1481,422,1211,739,883,50765,11573,0.429,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000378.spe,IA_2,628,62.8,819.08,5.06,1,0.017496,0.000423,0.009336,0.090851,184867,1.24,29,33,29,69,395,524,805,1106,1980,110,346,342,79829,541,515,475,730,848,2900,121,1077,0,15,106,48,75,303,18,317,381,1730,2149,1567,360,1255,652,972,48147,12005,0.421,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000379.spe,IA_2,630,63,821.08,5.06,1,0.017496,0.000423,0.009336,0.090851,182604,1.3,19,69,29,94,431,595,878,1210,2156,165,420,305,83294,504,541,451,565,895,3083,216,994,20,15,110,17,83,233,10,250,362,1941,2273,1496,413,1189,817,692,46975,11478,0.414,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000380.spe,IA_2,632,63.2,823.08,5.08,1,0.017496,0.000423,0.009336,0.090851,174562,1.28,15,39,0,82,468,592,946,1212,2021,130,350,297,79953,622,577,392,554,732,3027,356,1008,61,0,121,57,63,258,310,276,406,1748,2111,1522,316,1241,730,895,46335,11448,0.407,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000381.spe,IA_2,634,63.4,825.08,5.11,1,0.017496,0.000423,0.009336,0.090851,169972,1.39,12,75,0,67,456,593,875,1299,2073,57,215,343,74008,543,575,367,497,875,2959,99,1274,0,0,181,104,49,273,157,405,353,1791,2180,1505,311,1106,775,578,45487,11140,0.408,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000382.spe,IA_2,636,63.6,827.08,5.1,1,0.017496,0.000423,0.009336,0.090851,176118,1.28,38,66,0,75,521,634,1037,1402,2272,154,389,286,74930,540,544,424,539,1016,3112,259,1173,65,0,18,5,75,65,0,288,361,1891,2239,1344,299,1198,737,872,47386,11698,0.415,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000383.spe,IA_2,638,63.8,829.08,5.1,1,0.017496,0.000423,0.009336,0.090851,187362,1.33,40,24,9,50,519,582,838,1255,1957,72,346,303,83364,582,616,529,566,753,2719,244,1065,74,0,79,102,49,292,399,154,444,1973,2135,1614,323,1235,642,588,49321,11542,0.424,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000384.spe,IA_2,640,64,831.08,5.1,1,0.017496,0.000423,0.009336,0.090851,192127,1.26,43,95,49,75,656,520,1117,1712,2455,150,438,404,81342,605,540,427,807,911,3022,255,1119,0,0,128,89,51,378,0,433,417,1695,2210,1571,490,1162,728,1029,50309,11956,0.43,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000385.spe,IA_2,642,64.2,833.08,5.1,1,0.017496,0.000423,0.009336,0.090851,192578,1.22,29,48,0,76,699,531,1107,1466,2183,166,277,372,78916,629,435,481,753,808,2775,307,870,5,0,95,81,85,180,92,428,397,1731,2055,1465,245,1135,724,851,52257,11988,0.432,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000386.spe,IA_2,644,64.4,835.08,5.11,1,0.017496,0.000423,0.009336,0.090851,187845,1.3,0,58,7,71,605,554,996,1319,2096,178,382,297,73559,565,515,382,717,766,2869,280,918,0,0,93,45,78,319,273,374,344,1617,1996,1611,354,1087,728,639,52443,12037,0.431,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000387.spe,IA_2,646,64.6,837.08,5.14,1,0.017496,0.000423,0.009336,0.090851,190571,1.28,47,93,0,90,653,586,1010,1519,2345,207,345,342,82525,547,543,385,752,880,2627,143,1247,0,0,136,88,92,254,0,258,416,1810,2066,1702,325,968,669,914,49642,11767,0.426,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000388.spe,IA_2,648,64.8,839.08,5.15,1,0.017496,0.000423,0.009336,0.090851,191731,1.36,8,79,28,81,613,601,992,1368,2016,48,394,351,76818,624,539,421,636,778,2801,156,1363,0,0,82,109,75,324,233,309,318,1878,2007,1557,269,1309,721,990,50714,12146,0.431,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000389.spe,IA_2,650,65,841.08,5.13,1,0.017496,0.000423,0.009336,0.090851,190596,1.27,31,204,0,156,807,640,1783,2234,2812,124,498,355,90633,621,399,422,671,992,2981,215,1094,61,0,26,64,84,302,118,425,389,1677,2054,1557,429,1088,701,798,48613,11498,0.42,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000390.spe,IA_2,652,65.2,843.08,5.11,1,0.017496,0.000423,0.009336,0.090851,194309,1.33,64,303,10,201,868,602,2110,2405,3393,0,431,428,94342,503,394,446,773,995,2924,209,1154,0,0,214,127,22,348,0,417,424,1771,2111,1721,279,971,755,786,49211,11983,0.422,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000391.spe,IA_2,654,65.4,845.08,5.1,1,0.017496,0.000423,0.009336,0.090851,200284,1.27,0,262,0,168,814,500,1687,2215,2902,193,444,332,89754,566,475,414,763,854,3159,302,1024,0,0,117,62,86,296,337,376,379,1734,2118,1619,603,1151,919,988,51095,12222,0.432,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000392.spe,IA_2,656,65.6,847.08,5.09,1,0.017496,0.000423,0.009336,0.090851,196244,1.17,24,196,40,146,624,558,1374,1813,2450,170,301,404,79802,584,626,410,488,1005,3285,156,1281,0,0,141,54,58,259,0,281,448,1716,2578,1921,562,1345,763,1077,50308,12154,0.432,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000393.spe,IA_2,658,65.8,849.08,5.1,1,0.017496,0.000423,0.009336,0.090851,167020,1.27,19,226,42,146,708,677,1682,1940,2152,143,291,312,74836,504,407,412,531,1008,3135,206,936,0,0,176,76,72,216,0,346,330,1542,2241,1503,356,1118,638,707,45460,11437,0.404,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000394.spe,IA_2,660,66,851.08,5.14,1,0.017496,0.000423,0.009336,0.090851,181056,1.18,26,312,29,199,778,619,1935,2353,2817,72,336,389,83747,449,538,441,626,1120,3195,113,1221,138,75,128,59,31,142,35,341,420,1718,2173,1358,422,932,589,707,47915,11692,0.414,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000395.spe,IA_2,662,66.2,853.08,5.08,1,0.017496,0.000423,0.009336,0.090851,188078,1.15,30,298,10,180,825,615,1976,2514,2704,85,338,481,88913,548,512,467,702,962,3018,165,1001,134,36,103,62,14,212,69,315,463,1733,2296,1454,385,1163,826,864,47834,11748,0.417,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000396.spe,IA_2,664,66.4,855.08,5.08,1,0.017496,0.000423,0.009336,0.090851,191683,1.26,20,304,19,182,792,531,1855,2261,2767,83,475,408,88317,547,424,461,742,1139,3202,236,1046,65,0,109,91,36,314,0,343,421,1860,2185,1646,463,1219,747,879,48644,11845,0.422,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000397.spe,IA_2,666,66.6,857.08,5.08,1,0.017496,0.000423,0.009336,0.090851,186672,1.15,75,301,4,178,934,588,1887,2469,3267,175,429,409,88319,536,369,367,597,995,3128,226,1075,79,0,64,35,71,272,110,216,457,1891,2021,1543,464,1160,608,869,48584,11571,0.417,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000398.spe,IA_2,668,66.8,859.08,5.07,1,0.017496,0.000423,0.009336,0.090851,196997,1.3,37,391,4,249,988,582,2631,3368,3539,125,350,420,95458,533,377,528,666,1127,3666,248,1416,61,0,110,120,91,258,8,379,389,1863,2205,1736,487,1141,915,855,48642,12004,0.425,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000399.spe,IA_2,670,67,861.08,5.06,1,0.017496,0.000423,0.009336,0.090851,180180,1.3,0,136,23,119,658,518,1270,1522,2232,52,444,328,65346,524,514,1501,460,1031,2731,128,1097,71,0,58,90,44,371,0,284,321,1411,2065,1533,508,1376,812,1140,49159,11383,0.426,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000400.spe,IA_2,672,67.2,863.08,5.06,1,0.017496,0.000423,0.009336,0.090851,186234,1.23,45,149,0,152,700,579,1591,2037,2745,121,298,421,83675,575,542,400,563,1059,3436,285,1305,39,15,144,67,76,298,99,319,387,1777,2146,1775,471,1057,675,804,48034,12109,0.421,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000401.spe,IA_2,674,67.4,865.08,5.07,1,0.017496,0.000423,0.009336,0.090851,187228,1.28,0,147,10,113,635,485,1591,2145,2761,175,324,406,81894,525,463,371,563,1098,3667,209,1362,0,15,121,81,66,295,47,458,327,1434,2236,1671,450,1210,758,904,48303,12361,0.423,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000402.spe,IA_2,676,67.6,867.08,5.06,1,0.017496,0.000423,0.009336,0.090851,189434,1.3,0,152,18,138,591,492,1238,1666,2189,195,242,363,74819,545,535,377,545,888,3107,188,1096,69,30,69,10,31,334,130,341,278,1638,2242,1684,681,1310,645,905,50055,12161,0.429,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000403.spe,IA_2,678,67.8,869.08,5.06,1,0.017496,0.000423,0.009336,0.090851,181983,1.25,9,134,0,159,697,601,1562,1954,2298,138,316,335,68945,567,497,320,479,1012,3722,61,1083,66,0,71,59,74,350,202,185,364,1380,2267,1761,550,1158,616,761,48111,12035,0.425,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000404.spe,IA_2,680,68,871.08,5.06,1,0.017496,0.000423,0.009336,0.090851,181163,1.37,43,224,15,190,815,646,2121,5997,2620,131,287,253,75108,497,421,388,425,1017,4099,269,899,46,0,129,76,52,271,87,317,330,1289,2095,1697,509,982,823,736,47908,12305,0.418,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000405.spe,IA_2,682,68.2,873.08,5.05,1,0.017496,0.000423,0.009336,0.090851,184735,1.25,57,244,7,160,888,575,1969,3784,3024,167,380,457,83748,498,454,405,569,911,3842,260,1178,11,0,80,65,77,367,234,340,356,1536,2339,1517,491,1117,774,767,47933,12180,0.416,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000406.spe,IA_2,684,68.4,875.08,5.04,1,0.017496,0.000423,0.009336,0.090851,183720,1.32,6,131,0,137,847,544,1840,2339,2937,78,287,392,84130,560,550,365,489,810,3546,143,980,0,0,115,82,36,289,274,365,399,1728,2056,1747,305,996,684,800,47550,11896,0.416,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000407.spe,IA_2,686,68.6,877.08,5.04,1,0.017496,0.000423,0.009336,0.090851,191265,1.25,12,206,13,175,953,521,1880,2289,3124,157,442,346,90797,508,398,407,627,1131,3281,185,1276,86,18,88,27,32,198,91,368,353,1904,2106,1560,486,1059,698,767,48703,12061,0.42,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000408.spe,IA_2,688,68.8,879.08,5.02,1,0.017496,0.000423,0.009336,0.090851,196545,1.39,45,180,16,156,853,566,1986,2474,3223,190,248,380,99095,503,461,369,539,942,3520,185,1082,94,0,147,168,46,477,302,435,394,2062,2143,1588,382,1095,602,892,47234,11907,0.42,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000409.spe,IA_2,690,69,881.08,5.04,1,0.017496,0.000423,0.009336,0.090851,188182,1.28,54,135,29,127,821,520,1722,2920,3279,151,355,411,98171,551,436,458,431,946,3810,153,991,86,10,127,77,48,299,234,471,475,1991,2302,1800,773,1106,795,730,45098,11652,0.409,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000410.spe,IA_2,692,69.2,883.08,5.01,1,0.017496,0.000423,0.009336,0.090851,181987,1.37,5,178,21,147,869,543,1763,2926,3283,98,319,359,90831,459,418,477,393,1046,3712,174,980,15,0,164,127,40,221,5,333,380,1815,2234,1556,345,1141,738,690,45273,11786,0.407,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000411.spe,IA_2,694,69.4,885.08,5.02,1,0.017496,0.000423,0.009336,0.090851,179180,1.28,35,157,22,176,832,570,1791,2254,3135,94,285,374,86063,506,440,321,253,996,4021,22,1148,58,0,158,98,45,400,173,262,421,1749,2173,1644,488,1121,740,683,45822,11969,0.408,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000412.spe,IA_2,696,69.6,887.08,5.03,1,0.017496,0.000423,0.009336,0.090851,180755,1.24,46,106,11,196,841,581,1594,2054,2599,125,301,369,84340,492,406,458,428,1106,3455,149,1290,181,0,10,79,80,195,0,384,462,1693,2049,1506,623,1173,746,914,46275,12094,0.413,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000413.spe,IA_2,698,69.8,889.08,5.05,1,0.017496,0.000423,0.009336,0.090851,188812,1.32,38,173,24,212,1062,570,1832,2146,3023,213,430,426,89322,539,460,492,633,874,3254,142,1204,21,0,91,43,77,319,346,434,310,1563,2242,1465,309,1025,746,680,47300,11638,0.419,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000414.spe,IA_2,700,70,891.08,5.06,1,0.017496,0.000423,0.009336,0.090851,188786,1.22,31,249,30,254,997,603,2233,2486,3381,29,395,367,94227,525,394,414,531,1158,3453,155,940,27,45,181,124,29,431,0,459,431,1702,2369,1513,564,938,778,674,46530,11927,0.415,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000415.spe,IA_2,702,70.2,893.08,5.05,1,0.017496,0.000423,0.009336,0.090851,194613,1.15,16,252,9,331,943,601,2028,2533,3100,170,406,364,102915,519,386,403,566,981,3553,247,1003,0,34,163,63,84,270,230,433,471,1934,2073,1417,265,956,762,637,46912,12204,0.419,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000416.spe,IA_2,704,70.4,895.08,5.05,1,0.017496,0.000423,0.009336,0.090851,196329,1.3,41,283,16,294,1012,560,2191,2716,3161,71,275,423,98632,577,409,459,565,1159,2986,170,1269,0,0,175,140,33,274,35,324,366,2005,2179,1409,420,976,719,801,48387,11756,0.422,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000417.spe,IA_2,706,70.6,897.08,5.05,1,0.017496,0.000423,0.009336,0.090851,179867,1.25,0,236,0,296,854,540,2098,2525,2924,98,367,439,89010,446,359,347,549,962,3397,243,1007,53,0,100,120,90,342,214,312,392,1891,2212,1540,386,1079,593,630,45387,11651,0.408,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000418.spe,IA_2,708,70.8,899.08,5.03,1,0.017496,0.000423,0.009336,0.090851,173943,1.25,48,303,7,247,879,518,2207,2374,2919,84,179,358,89131,555,398,453,354,1208,3919,82,857,129,0,83,91,95,134,0,423,383,1617,2603,1672,364,801,654,875,43802,11851,0.4,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000419.spe,IA_2,710,71,901.08,5.03,1,0.017496,0.000423,0.009336,0.090851,173047,1.37,16,269,18,257,808,604,2254,2977,2820,114,413,245,85497,432,434,403,317,822,3962,162,883,79,0,79,132,113,292,476,272,321,1661,2202,1585,438,986,698,647,42690,11651,0.401,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000420.spe,IA_2,712,71.2,903.08,5.04,1,0.017496,0.000423,0.009336,0.090851,167777,1.35,68,233,29,163,728,642,2328,2474,2488,182,310,306,73256,400,438,283,335,1083,4134,221,725,160,0,109,52,43,339,323,317,291,1394,2223,1685,588,893,571,638,45257,12175,0.405,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000421.spe,IA_2,714,71.4,905.08,5.04,1,0.017496,0.000423,0.009336,0.090851,175980,1.23,56,222,13,181,790,563,2084,2164,2118,98,277,260,74295,412,412,302,297,1023,3950,109,1066,198,13,100,47,21,137,160,262,245,1547,2239,1718,464,1022,827,796,46175,11992,0.414,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000422.spe,IA_2,716,71.6,907.08,5.04,1,0.017496,0.000423,0.009336,0.090851,182090,1.26,7,151,22,189,918,525,1801,2361,2459,66,276,307,74231,408,397,359,524,988,3865,257,993,87,0,118,99,52,210,108,257,277,1415,2226,1759,309,1155,728,852,48717,11992,0.421,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000423.spe,IA_2,718,71.8,909.08,5.05,1,0.017496,0.000423,0.009336,0.090851,174606,1.21,40,147,0,189,828,565,1943,2591,2796,19,322,411,77269,503,324,319,289,1063,4352,161,915,161,0,89,89,31,388,45,387,240,1333,2284,1497,557,1031,866,835,45141,11644,0.408,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000424.spe,IA_2,720,72,911.08,5.05,1,0.017496,0.000423,0.009336,0.090851,171570,1.25,0,261,19,160,875,593,2446,2661,2291,121,280,334,75851,440,405,356,195,1208,4420,98,770,84,0,121,107,68,146,169,357,316,1201,2148,1519,555,1004,649,885,44874,12188,0.406,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000425.spe,IA_2,722,72.2,913.08,5.05,1,0.017496,0.000423,0.009336,0.090851,171665,1.25,46,228,7,163,791,588,2154,3026,2627,94,366,388,68323,548,388,331,186,1116,4635,198,825,94,0,81,65,27,353,189,307,255,1247,2402,1982,554,1032,859,755,46026,12147,0.413,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000426.spe,IA_2,724,72.4,915.08,5.04,1,0.017496,0.000423,0.009336,0.090851,178133,1.25,7,302,0,246,869,611,2176,2520,2417,113,309,365,75013,576,469,438,305,1105,3863,96,866,81,0,158,103,34,133,129,304,326,1616,2519,1839,330,874,736,1043,47582,12054,0.417,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000427.spe,IA_2,726,72.6,917.08,5.05,1,0.017496,0.000423,0.009336,0.090851,180755,1.3,47,252,0,233,870,573,1912,2558,2760,75,302,419,74800,480,389,403,431,921,3769,160,920,32,0,63,46,78,109,102,343,193,1268,2255,1679,519,1065,667,838,48078,11922,0.421,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000428.spe,IA_2,728,72.8,919.08,5.06,1,0.017496,0.000423,0.009336,0.090851,196299,1.37,53,310,0,250,828,551,2003,2055,2730,69,290,401,82800,535,383,387,628,893,3206,278,1061,13,0,91,91,83,308,247,355,297,1385,2274,1431,372,1146,718,798,51669,12149,0.433,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000429.spe,IA_2,730,73,921.08,5.07,1,0.017496,0.000423,0.009336,0.090851,198166,1.31,49,336,14,254,852,527,1839,1980,2734,110,419,355,76876,577,570,420,691,969,2904,143,1009,31,0,61,83,38,268,90,330,307,1645,2259,1618,420,1175,778,920,53134,12210,0.437,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000430.spe,IA_2,732,73.2,923.08,5.08,1,0.017496,0.000423,0.009336,0.090851,205524,1.29,79,468,0,287,923,575,2322,2343,3056,182,387,389,87147,554,496,526,588,986,2875,233,1003,134,58,60,39,50,359,142,407,383,1589,2172,1675,312,1261,815,779,52486,12223,0.439,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000431.spe,IA_2,734,73.4,925.08,5.09,1,0.017496,0.000423,0.009336,0.090851,197238,1.3,19,190,44,231,768,562,1708,2046,2604,224,244,377,78977,681,516,386,632,900,3293,243,1247,184,0,113,101,18,305,141,385,373,1460,2072,1601,578,1185,801,857,51941,12555,0.436,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000432.spe,IA_2,736,73.6,927.08,5.08,1,0.017496,0.000423,0.009336,0.090851,188921,1.27,24,159,0,196,723,598,1563,1887,2441,328,291,429,76034,578,397,355,617,926,3607,464,926,113,12,203,62,0,396,85,309,294,1599,2241,1725,579,1236,670,822,50597,12022,0.429,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000433.spe,IA_2,738,73.8,929.08,5.08,1,0.017496,0.000423,0.009336,0.090851,182061,1.29,54,162,42,175,773,605,1593,2171,2194,184,296,402,75477,551,484,365,457,883,3807,198,1026,117,24,141,27,11,224,264,366,241,1411,2146,1610,149,1024,667,942,47983,12031,0.422,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000434.spe,IA_2,740,74,931.08,5.07,1,0.017496,0.000423,0.009336,0.090851,187103,1.35,6,260,0,204,842,574,1889,2332,3006,347,274,403,83095,622,439,564,522,809,3426,156,1057,16,0,143,146,44,163,218,432,244,1659,2187,1508,466,1131,794,879,48239,11716,0.422,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000435.spe,IA_2,742,74.2,933.08,5.1,1,0.017496,0.000423,0.009336,0.090851,182595,1.36,30,358,30,226,827,614,2339,2795,3163,111,379,455,81294,528,400,500,528,856,3231,176,1175,11,15,127,105,48,152,264,358,365,1534,2026,1578,398,1187,871,815,47276,11740,0.419,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000436.spe,IA_2,744,74.4,935.08,5.1,1,0.017496,0.000423,0.009336,0.090851,185798,1.21,40,516,0,254,833,564,2736,3108,3552,98,246,458,85546,462,380,549,531,997,3649,168,1099,116,0,44,119,127,504,90,313,304,1942,2126,1738,496,995,740,740,47087,11819,0.417,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000437.spe,IA_2,746,74.6,937.08,5.12,1,0.017496,0.000423,0.009336,0.090851,177238,1.37,65,564,39,313,812,595,2754,2989,3806,38,349,447,86853,493,366,504,565,1004,3519,238,1013,11,9,174,97,0,258,180,321,291,1735,1947,1379,423,939,661,672,46047,11456,0.407,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000438.spe,IA_2,748,74.8,939.08,5.1,1,0.017496,0.000423,0.009336,0.090851,176557,1.17,53,701,10,350,847,608,3364,3486,3751,56,327,413,88960,446,401,472,497,1122,3477,177,1164,58,0,100,90,64,268,43,423,298,1560,1859,1723,384,812,770,970,44966,11569,0.405,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000439.spe,IA_2,750,75,941.08,5.11,1,0.017496,0.000423,0.009336,0.090851,180556,1.31,47,830,12,391,828,560,3654,3516,4133,63,381,476,90340,556,303,528,349,1296,3815,149,1193,34,40,179,83,11,255,0,436,373,1492,2084,1649,479,864,821,824,45158,11670,0.409,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000440.spe,IA_2,752,75.2,943.08,5.11,1,0.017496,0.000423,0.009336,0.090851,183276,1.22,49,869,0,364,929,586,3544,3840,3924,44,392,474,94496,540,422,513,323,1064,3765,300,1237,82,32,88,110,37,378,67,420,323,1514,1995,1583,495,772,676,790,45442,11679,0.409,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000441.spe,IA_2,754,75.4,945.08,5.13,1,0.017496,0.000423,0.009336,0.090851,159859,1.31,86,887,21,369,840,620,3459,3841,3509,60,386,383,79346,412,342,413,266,868,3627,211,932,97,0,124,77,16,211,202,356,278,1281,1870,1483,394,827,637,720,42054,10973,0.392,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000442.spe,IA_2,756,75.6,947.08,5.12,1,0.017496,0.000423,0.009336,0.090851,176988,1.26,39,842,0,404,866,579,3196,3574,3766,95,274,492,91560,434,386,441,422,1057,3489,141,1002,53,0,133,134,45,300,0,444,325,1596,1904,1513,407,833,844,749,45384,11427,0.404,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000443.spe,IA_2,758,75.8,949.08,5.13,1,0.017496,0.000423,0.009336,0.090851,171470,1.18,72,739,0,342,849,579,3278,3291,3522,33,420,427,86913,491,288,478,347,1069,3537,192,1029,22,0,131,123,50,194,0,350,387,1561,2180,1343,395,845,726,623,43798,10988,0.402,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000444.spe,IA_2,760,76,951.08,5.19,1,0.017496,0.000423,0.009336,0.090851,152433,1.25,76,487,0,342,689,793,2497,2621,2670,19,333,337,76112,423,348,335,456,820,2826,279,1088,122,0,83,81,36,131,45,245,303,1658,1410,1228,269,693,636,563,42927,10692,0.393,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000445.spe,IA_2,762,76.2,953.08,5.18,1,0.017496,0.000423,0.009336,0.090851,123942,1.68,50,286,5,200,503,906,1729,2020,1719,0,223,239,47555,375,289,275,406,735,2492,273,828,77,10,63,43,0,0,0,162,119,1220,975,977,389,505,485,515,40256,9657,0.39,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000446.spe,IA_2,764,76.4,955.08,5.16,1,0.017496,0.000423,0.009336,0.090851,178201,1.27,45,812,12,391,999,689,3686,3615,3993,88,446,454,91331,488,441,515,502,954,3504,225,892,157,0,85,129,51,374,280,386,436,1566,1877,1477,444,791,701,752,45704,11833,0.408,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000447.spe,IA_2,766,76.6,957.08,5.13,1,0.017496,0.000423,0.009336,0.090851,165622,1.33,69,790,20,270,889,717,3441,3458,3625,91,319,397,81555,460,368,472,483,946,3719,201,1024,119,0,123,86,22,282,185,423,308,1392,1691,1188,321,622,694,628,44278,11473,0.401,,,,,,,,,,,,,,
C:\Data\coo_6_II\coo_6_II\XRF,data\L000126.spe,IIA_1,768,76.8,256.53,5.01,1,0.0175,-0.000106,0.009367,0.090727,202460,1.42,40,409,48,258,1885,519,2960,3572,4103,178,376,497,106924,510,372,572,780,990,3131,305,1082,24,0,126,99,41,277,257,517,435,1721,2281,1678,422,1088,682,832,47955,11837,0.421,,,,,,,,,,,,,,
C:\Data\coo_6_II\coo_6_II\XRF,data\L000127.spe,IIA_1,770,77,258.53,4.99,1,0.0175,-0.000106,0.009367,0.090727,194902,1.42,13,376,0,180,1921,492,2479,3065,3667,174,452,468,98230,497,396,502,925,767,2807,235,1067,59,8,54,37,136,397,129,429,434,1778,2157,1596,532,1041,743,905,47244,11670,0.418,,,,,,,,,,,,,,
